STUDY ACCESSION,Cleaned_Ancestry,Cleaned_Ancestry_Size
GCST000696,African American,336
GCST000696,African American,363
GCST000695,European,131
GCST000695,European,324
GCST000694,European,2917
GCST000692,East Asian,6623
GCST000692,East Asian,10740
GCST000693,African American,840
GCST000688,Han Chinese,183
GCST000689,European,1418
GCST000689,European,1918
GCST000687,Chinese,3507
GCST000687,Chinese,3063
GCST000687,Chinese,284
GCST000686,European,63
GCST000686,European,79
GCST000685,European,3543
GCST000682,European,6505
GCST000682,European,13532
GCST000681,Chinese,124
GCST000681,Chinese,90
GCST000678,European,12576
GCST000678,European,12223
GCST000679,European,6768
GCST000679,European,8806
GCST000677,Japanese,4768
GCST000677,Japanese,17359
GCST000680,Sardinian,1775
GCST000680,Sardinian,2005
GCST000674,European,435
GCST000674,European,10258
GCST000673,Asian,2194
GCST000673,South Asian,322
GCST000673,European,3830
GCST000673,South and Central American,1769
GCST000672,European,256
GCST000672,European,488
GCST000670,European,185
GCST000669,African American and European,1893
GCST000669,European,2876
GCST000667,European,54731
GCST000668,European,120516
GCST000664,European,2221
GCST000665,European,10870
GCST000665,European,73735
GCST000663,European,1181
GCST000663,European,1960
GCST000663,European,981
GCST000663,European,1430
GCST000662,European,647
GCST000662,European,1056
GCST000662,European,183
GCST000662,European,1383
GCST000660,African American,704
GCST000660,African American and Afro Caribbean,3471
GCST000659,European,848
GCST000655,European,848
GCST000657,European,848
GCST000658,European,848
GCST000654,Han Chinese,409
GCST000654,Han Chinese,1000
GCST000653,European,868
GCST000653,European,410
GCST000652,European,7892
GCST000652,European,5998
GCST000652,Japanese,678
GCST000652,Japanese,336
GCST000650,European,2753
GCST000650,European,4569
GCST000651,European,16626
GCST000649,European,22982
GCST000648,European,27591
GCST000648,Filipino,1415
GCST000648,North African,746
GCST000648,Turkish,333
GCST000647,European,1231
GCST000646,Japanese,3111
GCST000646,Japanese,1666
GCST000639,European,2850
GCST000639,European,6239
GCST000638,Black and European,19090
GCST000637,European,4335
GCST000634,European,2619
GCST000633,European,446
GCST000633,European,853
GCST000629,Japanese,167
GCST000629,Japanese,347
GCST000629,European,813
GCST000629,European,1071
GCST000630,European,3659
GCST000632,European,2594
GCST000632,European,3431
GCST000626,European,7604
GCST000627,European,7604
GCST000625,European,7604
GCST000623,European,2539
GCST000623,European,5428
GCST000624,European,2009
GCST000624,European,1580
GCST000622,European,2035
GCST000620,European,170
GCST000620,European,1130
GCST000619,European,219
GCST000619,African American,35
GCST000619,European,487
GCST000619,European,1358
GCST000612,European,4918
GCST000612,European,5684
GCST000607,European,2663
GCST000607,European,13780
GCST000606,European,518
GCST000605,European,875
GCST000603,European,502
GCST000603,European,504
GCST000602,European,1164
GCST000602,European,3607
GCST000601,Han Chinese,1803
GCST000601,Han Chinese,1473
GCST000600,Japanese,1894
GCST000598,African American,669
GCST000596,European,590
GCST000595,European,89
GCST000595,European,553
GCST000594,Filipino,1679
GCST000593,Finnish,83
GCST000593,Finnish,365
GCST000593,European,3285
GCST000593,European,6379
GCST000592,Chinese,2630
GCST000592,Chinese,2155
GCST000592,Thai,314
GCST000592,Thai,519
GCST000590,European,435
GCST000591,African American,1571
GCST000591,European,3825
GCST000586,European,9492
GCST000577,European,873
GCST000572,Han Chinese,264
GCST000572,Han Chinese,456
GCST000572,Han Chinese,3465
GCST000572,European,13913
GCST000571,European,62264
GCST005180,European,62264
GCST005179,European,62264
GCST000568,European,76558
GCST000569,European,30620
GCST000570,European,1930
GCST000570,European,2747
GCST000565,Han Chinese,623
GCST000563,European,898
GCST000563,European,1518
GCST000561,European,10352
GCST000564,Indian Asian,6243
GCST000564,European,5370
GCST000560,Han Chinese,390
GCST000560,Han Chinese,516
GCST000559,European,3282
GCST000558,European,9779
GCST000558,European,31818
GCST000554,European,1822
GCST000554,Black,644
GCST000552,European,777
GCST000552,European,922
GCST000550,European,1202
GCST000548,European,917
GCST000548,European,1546
GCST000548,African American,1667
GCST000548,African American,2045
GCST000547,European,655
GCST000546,Chinese,3254
GCST000546,Chinese,5955
GCST000545,Black,305
GCST000545,Chinese,406
GCST000545,Thai,113
GCST000544,European,54276
GCST000542,European,16178
GCST000543,European,3494
GCST000541,European,1488
GCST000541,Chinese,2118
GCST000540,European,429
GCST000540,European,222
GCST000539,European,4840
GCST000539,European,2670
GCST000539,European,5766
GCST000538,European,6202
GCST000537,European,13795
GCST000535,European,1107
GCST000535,European,2747
GCST000534,European,766
GCST000534,European,2935
GCST000533,European,2000
GCST000532,Indonesian,52
GCST000532,Indonesian,122
GCST000528,European,3361
GCST000528,European,4573
GCST000531,European,1013
GCST000531,European,5805
GCST000527,European,2321
GCST000527,European,4818
GCST000529,Japanese,376
GCST000529,Japanese,1097
GCST000530,Japanese,933
GCST000530,Japanese,15753
GCST000524,European,1954
GCST000525,European,994
GCST000525,European,1243
GCST000525,African American,2331
GCST000525,African American,2874
GCST000526,Hispanic,814
GCST000521,European,155
GCST000521,European,341
GCST004867,European,1963
GCST004867,European,4329
GCST000515,European,2557
GCST000516,European,1382
GCST000513,African American,68
GCST000513,African American,95
GCST000508,Korean,37
GCST000507,Han Chinese,3152
GCST000507,Han Chinese,7050
GCST000506,European,7561
GCST000506,European,13818
GCST000504,European,9456
GCST000498,European,9316
GCST000497,European,9316
GCST000500,European,9456
GCST000499,European,9456
GCST000503,European,9456
GCST000502,European,9456
GCST000501,European,5187
GCST000501,Indian Asian,6721
GCST000505,European,3470
GCST000492,European,186
GCST000491,Japanese,533
GCST000491,Japanese,977
GCST000490,European,747
GCST000489,European,11806
GCST000489,European,12387
GCST000486,Japanese,122
GCST000486,Japanese,50
GCST000485,European,261
GCST000485,European,294
GCST000481,European,2532
GCST000481,European,5940
GCST000480,European,3978
GCST000480,European,3297
GCST000478,European,5579
GCST000478,European,7096
GCST000479,European,2023
GCST000479,European,2340
GCST000476,European,477
GCST000475,European,5758
GCST000471,European,832
GCST000471,European,366
GCST000472,European,1214
GCST000472,European,1435
GCST000470,Hispanic and European,30
GCST000470,Hispanic and European,1652
GCST000468,Mexican,177
GCST000469,European,1370
GCST000469,European,1985
GCST000467,European,140
GCST000467,African American,83
GCST000466,Japanese,782
GCST000466,Japanese,1898
GCST000460,Han Chinese,635
GCST000460,Han Chinese,1640
GCST000459,European,2465
GCST000459,European,3005
GCST000457,European,4462
GCST000455,European,6944
GCST000455,European,9477
GCST000456,European,2120
GCST000456,European,2127
GCST000454,European,5698
GCST000454,European,38633
GCST000449,Japanese,409
GCST000449,Japanese,448
GCST000448,European,456
GCST000448,European,2785
GCST000447,West African,366
GCST000447,West African,614
GCST000446,European,2427
GCST000446,European,3379
GCST000446,Han Chinese,286
GCST000446,Han Chinese,2763
GCST000444,European,29527
GCST000442,European,4094
GCST000441,European,4094
GCST000437,European,2312
GCST000437,European,1867
GCST000438,European,4107
GCST000438,European,3131
GCST000438,European,4276
GCST000439,European,2545
GCST000439,European,2953
GCST000434,European,4692
GCST000434,European,15493
GCST000430,European and Indian Asian,13615
GCST000432,European,1024
GCST000432,European,996
GCST000433,European,5327
GCST000433,European,16424
GCST000431,European,6912
GCST000435,European,10282
GCST000435,European,21093
GCST000429,European,2266
GCST000429,European,8477
GCST000428,European,102064
GCST000424,European,2215
GCST000424,European,2116
GCST000425,European,2256
GCST000425,European,2310
GCST000422,European,60
GCST000422,European,90
GCST000421,European,3266
GCST000417,European,1550
GCST000417,European,1263
GCST000417,European,431
GCST000416,European,371
GCST000416,European,860
GCST000413,Malaysian Chinese,168
GCST000413,Malaysian Chinese,252
GCST000411,European,2390
GCST000410,Gambian,1087
GCST000410,Gambian,2376
GCST000409,Hispanic,961
GCST000408,European,526
GCST000408,European,1206
GCST000407,European,704
GCST000407,African American,1467
GCST000405,European,16373
GCST000400,European,10040
GCST000401,European,2560
GCST000402,European,359
GCST000398,European,34433
GCST000392,European,4267
GCST000392,European,4670
GCST000392,European,4342
GCST000394,European,100347
GCST000394,Indian Asian,12889
GCST000395,European,100347
GCST000395,Indian Asian,12889
GCST000396,European,34433
GCST000393,European,34433
GCST000391,Hispanic,961
GCST000389,European,2981
GCST000389,European,12358
GCST000389,European,769
GCST000389,European,1007
GCST000389,Hispanic,592
GCST000389,Hispanic,1184
GCST000389,African American,2258
GCST000389,African American,3006
GCST000390,Han Chinese,833
GCST000390,Han Chinese,833
GCST000388,Sardinian,1860
GCST000388,Old Order Amish,832
GCST000384,European,371
GCST000384,European,2119
GCST000385,European,363
GCST000385,European,355
GCST000385,African American,133
GCST000385,African American,144
GCST000385,Asian,561
GCST000385,Asian,605
GCST004948,European,38430
GCST004948,East Asian,2572
GCST004948,European,41926
GCST004948,East Asian,2059
GCST004949,European,11645
GCST004949,European,12015
GCST000383,Japanese,5110
GCST000383,Japanese,6867
GCST000382,European,1390
GCST000382,European,108
GCST000382,European,540
GCST000380,Korean,7861
GCST000381,Korean,7861
GCST000379,African American,259
GCST000379,African American,41
GCST000379,African American,2704
GCST000379,European,652
GCST000379,European,3613
GCST000377,Japanese,1810
GCST000376,European,1165
GCST000375,Japanese,1599
GCST000375,Japanese,2821
GCST000375,Thai,308
GCST000375,Thai,546
GCST000374,European,2637
GCST000374,European,3957
GCST000373,Japanese,776
GCST000373,Japanese,5205
GCST000372,European,7187
GCST000371,European,870
GCST000366,European,17686
GCST000367,European,840
GCST000370,Sardinian,1828
GCST000370,Old Order Amish,813
GCST000369,European,3761
GCST000365,European,8625
GCST000365,European,9657
GCST000363,European,15854
GCST000362,European,835
GCST000360,European,588
GCST000359,European,1891
GCST000359,European,389
GCST000359,European,472
GCST000361,European,1043
GCST000361,European,1769
GCST000358,European,686
GCST000356,European,849
GCST000355,European,854
GCST000355,European,762
GCST000355,Chinese,1387
GCST000354,European,1757
GCST000354,European,1480
GCST000352,European,1488
GCST000352,European,1972
GCST000352,Chinese,2955
GCST000350,Japanese,395
GCST000350,Japanese,409
GCST000348,European,1304
GCST000347,European,4925
GCST000347,Chinese,350
GCST000347,Chinese,350
GCST000347,Chinese,2955
GCST000347,West African,908
GCST000346,European,485
GCST000343,Chinese,5026
GCST000343,Chinese,2476
GCST000343,European,1591
GCST000343,European,1466
GCST000341,European,7073
GCST000341,European,7325
GCST000338,European,18185
GCST000338,European,20068
GCST000340,European,9746
GCST000340,European,9746
GCST000339,European,12118
GCST000339,East Asian,5212
GCST000335,European,432
GCST000335,European,1727
GCST000336,European,1460
GCST000336,European,12995
GCST000334,Chinese,190
GCST000334,Chinese,510
GCST000333,European,2741
GCST000333,European,2875
GCST000332,African American,412
GCST000332,African American,839
GCST000332,European,3491
GCST000332,European,4132
GCST000329,European,301
GCST000329,European,1419
GCST000325,European,3875
GCST000324,European,2540
GCST000322,European,5048
GCST000322,European,5041
GCST000321,Chinese,5721
GCST000321,Chinese,7340
GCST000317,European,1171
GCST000317,European,1114
GCST000317,European,4417
GCST000317,European,896
GCST000317,European,1297
GCST000317,European,5291
GCST000318,European,1060
GCST000318,European,515
GCST000316,European,1076
GCST000315,European,1547
GCST000315,European,1209
GCST000314,European,583
GCST000314,European,1357
GCST000312,European,1054
GCST000311,European,1387
GCST000311,European,1115
GCST000310,European,238
GCST000310,European,220
GCST000309,European,654
GCST000309,European,2024
GCST000307,European,1215
GCST000307,European,2213
GCST000307,European,1208
GCST000306,European,5229
GCST000306,Amish,1347
GCST000306,Hutterite,575
GCST000305,European,8617
GCST000303,European,455
GCST000300,Old Order Amish,698
GCST000299,European,11036
GCST000295,European,8510
GCST000297,European,8510
GCST000296,European,11036
GCST000298,European,59082
GCST000294,European,2
GCST000294,Oceania,506
GCST000294,Oceania,28
GCST000294,Oceania,151
GCST000294,Oceania,125
GCST000294,European,3608
GCST000294,Oceania,562
GCST000293,European,6079
GCST000293,European,5893
GCST000290,European,20623
GCST000291,European,16094
GCST000286,European,20623
GCST000287,European,20623
GCST000277,European,3757
GCST000277,European,5346
GCST000275,European,63
GCST000275,European,67
GCST000272,Chinese,2953
GCST000270,European,18284
GCST000270,European,18926
GCST000262,Japanese,495
GCST000262,Japanese,676
GCST000263,European,1316
GCST000263,European,1423
GCST000260,European,309
GCST000260,European,404
GCST000258,European,6225
GCST000258,European,6946
GCST000258,European,3064
GCST000257,European,2448
GCST000257,European,2983
GCST000256,European,2899
GCST000256,European,5573
GCST000255,European,1767
GCST000255,European,838
GCST000254,European,39859
GCST000254,African American,1148
GCST000252,European,553
GCST000252,European,1033
GCST000249,European,1216
GCST000249,European,2844
GCST000251,European,319
GCST000251,European,234
GCST000250,European,1351
GCST000250,European,2485
GCST000248,European,1005
GCST000248,Asian Indian,3669
GCST000244,European,3303
GCST000244,European,4673
GCST000243,European,1855
GCST000243,European,3091
GCST000242,European,11024
GCST000242,African American,3843
GCST000239,European,4576
GCST000239,European,19343
GCST000241,European,970
GCST000240,European,15873
GCST000238,Japanese,83
GCST000238,Japanese,535
GCST000236,East Asian,274
GCST000236,East Asian,499
GCST000236,European,388
GCST000236,European,397
GCST000236,African American,86
GCST000236,African American,98
GCST000231,European,2165
GCST000231,European,3800
GCST000232,European,3929
GCST000232,European,5807
GCST000229,European,1216
GCST000228,European,1059
GCST000226,European,1880
GCST000224,European,1024
GCST000224,European,1677
GCST000225,European,1922
GCST000225,European,14124
GCST000222,European,9769
GCST000219,East Asian,6552
GCST000219,East Asian,6621
GCST000219,European,2830
GCST000219,European,3740
GCST000221,East Asian,5324
GCST000221,East Asian,7037
GCST000221,European,4085
GCST000221,European,5302
GCST000217,European,410
GCST000217,European,394
GCST000216,European,447
GCST000215,European,4143
GCST000215,European,6515
GCST000215,East Asian,1782
GCST000215,East Asian,1865
GCST000214,European,1550
GCST000214,European,2269
GCST000214,French Canadian,285
GCST000214,French Canadian,842
GCST000213,European,21
GCST000213,European,16643
GCST000212,European,660
GCST000212,European,657
GCST000212,European,1091
GCST000210,European,2008
GCST000207,European,1339
GCST000207,European,2325
GCST000207,European,1809
GCST000205,European,9353
GCST000204,European,374
GCST000202,European,18436
GCST000199,European,1164
GCST000199,Old Order Amish,1136
GCST000199,Sardinian,1858
GCST000192,European,3330
GCST000193,European,3330
GCST000194,European,3330
GCST000195,European,3330
GCST000197,European,3330
GCST000196,European,3330
GCST000198,European,1230
GCST000198,European,1251
GCST000190,European,8465
GCST000191,European,8465
GCST000189,European,4590
GCST000188,European,720
GCST000188,European,2128
GCST000186,European,1177
GCST000186,European,2372
GCST000184,Indian Asian,7394
GCST000184,European,4561
GCST000185,European,60352
GCST000185,European,5988
GCST000183,European,199
GCST000183,European,85
GCST000182,European,6463
GCST000180,European,7925
GCST000181,European,7925
GCST000179,European,5106
GCST000177,European,443
GCST000177,European,491
GCST000177,European,206
GCST000176,European,17801
GCST000174,European,16482
GCST000175,European,8541
GCST000173,European,1153
GCST000173,European,1217
GCST000171,European,4848
GCST000172,European,2724
GCST000172,European,3694
GCST000170,European,332
GCST000170,European,462
GCST000170,European,2181
GCST000170,European,4290
GCST000167,European,24194
GCST000167,European,55598
GCST000168,European,10287
GCST000168,European,10401
GCST000168,Japanese,4400
GCST000168,Japanese,3179
GCST000169,European,17089
GCST000169,European,16862
GCST000166,European,3529
GCST000165,European,2361
GCST000165,European,1927
GCST000162,Ashkenazi Jewish,1193
GCST000162,Ashkenazi Jewish,1166
GCST000161,European,9947
GCST000160,European,706
GCST000159,European,896
GCST000159,European,2916
GCST000158,European,409
GCST000158,European,365
GCST000158,European,351
GCST000157,European,1643
GCST000157,European,3406
GCST000155,European,1859
GCST000155,European,3943
GCST000155,Ashkenazi Jewish,759
GCST000155,Ashkenazi Jewish,3389
GCST000155,Han Chinese,415
GCST000155,Han Chinese,458
GCST000153,European,8239
GCST000153,European,7590
GCST000152,European,3268
GCST000152,European,3366
GCST000154,European,3941
GCST000154,European,3964
GCST000151,European,4979
GCST000150,European,521
GCST000147,European,2000
GCST000146,European,5575
GCST000146,Rucphen,1292
GCST000145,European,3195
GCST000142,European,1846
GCST000142,European,1825
GCST000143,European,1757
GCST000143,European,1540
GCST000144,European,793
GCST000144,European,857
GCST000141,European,946
GCST000141,European,1098
GCST000141,European,364
GCST000140,European,81
GCST000138,European,18554
GCST000139,European,9741
GCST000132,European,12981
GCST000133,European,18554
GCST000134,European,18544
GCST000135,European,11437
GCST000136,European,23684
GCST000136,African American,3860
GCST000137,European,6827
GCST000137,Mexican,2528
GCST000137,Indian Asian,1181
GCST000131,European,2033
GCST000131,European,1461
GCST000130,European,2033
GCST000130,European,1461
GCST000129,European,2269
GCST000128,European,1032
GCST000128,European,571
GCST000128,African American,210
GCST000128,African American,346
GCST000127,European,1030
GCST000127,European,1195
GCST000126,European,737
GCST000126,European,721
GCST000125,Japanese,151
GCST000125,Japanese,160
GCST000124,European,418
GCST000124,European,249
GCST000123,European,1301
GCST000122,European,875
GCST000122,European,832
GCST000118,European,3932
GCST000114,South Asian,116
GCST000114,South Asian,115
GCST000113,European,7473
GCST000113,European,5984
GCST000078,European,8100
GCST000073,European,1465
GCST000073,European,1464
GCST000073,European,1467
GCST000073,Pima Indian,300
GCST000073,Pima Indian,334
GCST000073,Mexican American,287
GCST000073,Mexican American,316
GCST000073,Old Order Amish,124
GCST000073,Old Order Amish,295
GCST000076,European,1555
GCST000076,European,1467
GCST000076,Pima Indian,300
GCST000076,Pima Indian,334
GCST000076,Mexican American,287
GCST000076,Mexican American,316
GCST000075,European,1087
GCST000075,Pima Indian,440
GCST000075,Pima Indian,455
GCST000075,Amish,124
GCST000075,Amish,295
GCST000074,American Indian,1207
GCST000074,American Indian,1627
GCST000074,European,1465
GCST000074,European,427
GCST000074,Hispanic,760
GCST000072,European,876
GCST000072,European,906
GCST000070,European,1053
GCST000070,European,1858
GCST000071,European,750
GCST000071,European,828
GCST000071,European,521
GCST000069,European,90
GCST000068,European,19064
GCST000068,European,6827
GCST000067,European,199
GCST000067,European,198
GCST000066,European,375
GCST000066,European,1395
GCST000066,European,1603
GCST000066,French Canadian,454
GCST000066,French Canadian,466
GCST000066,French Canadian,358
GCST000063,European,831
GCST000063,European,702
GCST000062,European,609
GCST000062,European,2322
GCST000062,European,2987
GCST000061,European,200
GCST000061,European,2120
GCST000058,European,311
GCST000058,European,1895
GCST000059,European,140
GCST000057,European,875
GCST000057,European,1644
GCST000056,European,906
GCST000056,European,891
GCST000056,French Canadian,255
GCST000056,French Canadian,287
GCST000055,European,1833
GCST000055,European,1035
GCST000055,Hispanic,167
GCST000055,Hispanic,167
GCST000054,European,390
GCST000054,European,1333
GCST000053,European,7334
GCST000053,European,5246
GCST000052,European,5084
GCST000052,European,5388
GCST000051,European,3030
GCST000051,European,14780
GCST000051,Han Chinese,333
GCST000051,Han Chinese,2836
GCST000050,European,1992
GCST000050,European,3058
GCST000049,European,2573
GCST000049,European,2776
GCST000048,European,991
GCST000048,European,1489
GCST000039,European,1182
GCST000039,European,2024
GCST000038,European,2997
GCST000038,European,4000
GCST000038,European,5000
GCST000036,European,874
GCST000036,European,1478
GCST000035,East Asian,4364
GCST000035,European,24174
GCST000035,East Asian,3564
GCST000035,European,24391
GCST000037,European,2954
GCST000037,European,5967
GCST000037,Japanese,561
GCST000037,Japanese,565
GCST000037,African American,422
GCST000037,African American,448
GCST000037,Hispanic,418
GCST000037,Hispanic,422
GCST000034,European,10
GCST000034,European,16
GCST000033,European,772
GCST000033,European,876
GCST000031,European,3984
GCST000031,European,19807
GCST000030,European,2980
GCST000030,European,6309
GCST000029,European,472
GCST000025,European,3757
GCST000025,European,5346
GCST000026,European,5217
GCST000027,European,2174
GCST000027,European,7287
GCST000024,European,1215
GCST000024,European,1258
GCST000028,European,5065
GCST000028,European,5785
GCST000022,European,19424
GCST000022,European,10172
GCST000019,European,1210
GCST000019,European,2445
GCST000019,African American,373
GCST000019,African American,372
GCST000017,European,3124
GCST000017,European,3142
GCST000015,European,213
GCST000015,European,391
GCST000014,European,1266
GCST000014,European,559
GCST000014,European,428
GCST000012,European,2617
GCST000012,European,2894
GCST000011,European,265
GCST000011,European,356
GCST000010,European,568
GCST000010,European,413
GCST000003,European,3213
GCST000003,European,6210
GCST000003,European,368
GCST000003,African American,361
GCST000003,African American,505
GCST000002,European,269
GCST000002,European,272
GCST000002,Asian,1
GCST004111,Dutch,6789
GCST004112,Dutch,6789
GCST004073,Dutch,6789
GCST004137,Asian,7333
GCST004075,Asian,8168
GCST004076,Asian,7302
GCST004074,Asian,8352
GCST004110,European,2588
GCST005086,Mexican American,365
GCST005086,Mexican American,342
GCST005090,Mexican American,365
GCST005090,Mexican American,342
GCST005089,Mexican American,365
GCST005089,Mexican American,342
GCST005088,Mexican American,365
GCST005088,Mexican American,342
GCST005087,Mexican American,365
GCST005087,Mexican American,342
GCST005085,Mexican American,365
GCST005085,Mexican American,342
