EFO URI,STUDY ACCESSION,PUBMEDID,ASSOCIATION COUNT,DISEASE/TRAIT
http://www.ebi.ac.uk/efo/efo_0007891,GCST003940,28011148,1,Trans-epidermal water loss
http://purl.obolibrary.org/obo/hp_0001268,GCST003901,28078323,20,Cognitive decline (age-related)
http://purl.obolibrary.org/obo/hp_0002140,GCST004023,27997041,7,Ischemic stroke
http://www.ebi.ac.uk/efo/efo_0005524,GCST004022,27997041,5,Large artery stroke
http://www.ebi.ac.uk/efo/efo_1001504,GCST004020,27997041,1,Small vessel stroke
http://www.ebi.ac.uk/efo/efo_1001976,GCST004021,27997041,0,Ischemic stroke (cardioembolic)
http://www.ebi.ac.uk/efo/efo_0007875,GCST003979,27992416,13,Excessive daytime sleepiness
http://www.ebi.ac.uk/efo/efo_0005943,GCST003939,27993963,0,Adverse response to chemotherapy (congestive heart failure) in breast cancer
http://www.ebi.ac.uk/efo/efo_0000373,GCST003939,27993963,0,Adverse response to chemotherapy (congestive heart failure) in breast cancer
http://www.ebi.ac.uk/efo/efo_0000305,GCST003939,27993963,0,Adverse response to chemotherapy (congestive heart failure) in breast cancer
http://www.ebi.ac.uk/efo/efo_0005257,GCST003939,27993963,0,Adverse response to chemotherapy (congestive heart failure) in breast cancer
http://www.ebi.ac.uk/efo/efo_0007876,GCST003981,27992416,8,Insomnia
http://www.ebi.ac.uk/efo/efo_0004268,GCST004030,27992413,30,Primary sclerosing cholangitis
http://www.ebi.ac.uk/efo/efo_0005271,GCST003982,27992416,6,Sleep traits (multi-trait analysis)
http://www.ebi.ac.uk/efo/efo_0004354,GCST003982,27992416,6,Sleep traits (multi-trait analysis)
http://www.ebi.ac.uk/efo/efo_0007875,GCST003982,27992416,6,Sleep traits (multi-trait analysis)
http://www.ebi.ac.uk/efo/efo_0007876,GCST003982,27992416,6,Sleep traits (multi-trait analysis)
http://www.ebi.ac.uk/efo/efo_0005271,GCST003980,27992416,8,Sleep duration
http://www.ebi.ac.uk/efo/efo_0004985,GCST003899,27981573,0,Response to clopidogrel therapy in coronary heart disease
http://purl.obolibrary.org/obo/go_1903493,GCST003899,27981573,0,Response to clopidogrel therapy in coronary heart disease
http://www.ebi.ac.uk/efo/efo_0001645,GCST003899,27981573,0,Response to clopidogrel therapy in coronary heart disease
http://www.ebi.ac.uk/efo/efo_0001054,GCST004009,27976721,13,Leprosy
http://www.ebi.ac.uk/efo/efo_1001930,GCST003918,28000841,8,Idiopathic osteonecrosis of the femoral head
http://www.ebi.ac.uk/efo/efo_0006527,GCST003900,27957625,2,Cluster headache
http://purl.obolibrary.org/obo/hp_0012199,GCST003900,27957625,2,Cluster headache
http://www.ebi.ac.uk/efo/efo_0005055,GCST004033,27958378,18,QRS interval (sulfonylurea treatment interaction)
http://www.ebi.ac.uk/efo/efo_0007922,GCST004033,27958378,18,QRS interval (sulfonylurea treatment interaction)
http://www.ebi.ac.uk/efo/efo_0008300,GCST004424,27989323,58,TRAIL levels
http://www.ebi.ac.uk/efo/efo_0008308,GCST004425,27989323,11,Tumor necrosis factor beta levels
http://www.ebi.ac.uk/efo/efo_0004684,GCST004426,27989323,19,Tumor necrosis factor alpha levels
http://www.ebi.ac.uk/efo/efo_0008293,GCST004427,27989323,26,Stromal-cell-derived factor 1 alpha levels
http://www.ebi.ac.uk/efo/efo_0008292,GCST004428,27989323,53,Stem cell growth factor beta levels
http://www.ebi.ac.uk/efo/efo_0008291,GCST004429,27989323,29,Stem cell factor levels
http://www.ebi.ac.uk/efo/efo_0005117,GCST004431,27989323,33,RANTES levels
http://www.ebi.ac.uk/efo/efo_0008264,GCST004432,27989323,38,Platelet-derived growth factor BB levels
http://www.ebi.ac.uk/efo/efo_0008219,GCST004433,27989323,104,Macrophage inflammatory protein 1b levels
http://www.ebi.ac.uk/efo/efo_0008218,GCST004434,27989323,22,Macrophage inflammatory protein 1a levels
http://www.ebi.ac.uk/efo/efo_0008236,GCST004435,27989323,35,Monokine induced by gamma interferon levels
http://www.ebi.ac.uk/efo/efo_0008217,GCST004436,27989323,23,Macrophage colony stimulating factor levels
http://www.ebi.ac.uk/efo/efo_0008054,GCST004437,27989323,14,Monocyte chemoattractant protein-3 levels
http://www.ebi.ac.uk/efo/efo_0004749,GCST004438,27989323,53,Monocyte chemoattractant protein-1 levels
http://www.ebi.ac.uk/efo/efo_0008173,GCST004430,27989323,22,Interleukin-16 levels
http://www.ebi.ac.uk/efo/efo_0004753,GCST004439,27989323,36,Interleukin-12p70 levels
http://www.ebi.ac.uk/efo/efo_0008056,GCST004440,27989323,36,Interferon gamma-induced protein 10 levels
http://www.ebi.ac.uk/efo/efo_0008221,GCST004423,27989323,26,Macrophage Migration Inhibitory Factor levels
http://www.ebi.ac.uk/efo/efo_0004581,GCST004441,27989323,44,Interleukin-18 levels
http://www.ebi.ac.uk/efo/efo_0008174,GCST004442,27989323,34,Interleukin-17 levels
http://www.ebi.ac.uk/efo/efo_0008171,GCST004443,27989323,33,Interleukin-13 levels
http://www.ebi.ac.uk/efo/efo_0004750,GCST004444,27989323,34,Interleukin-10 levels
http://www.ebi.ac.uk/efo/efo_0008192,GCST004450,27989323,25,Interleukin-9 levels
http://www.ebi.ac.uk/efo/efo_0004811,GCST004445,27989323,18,Interleukin-8 levels
http://www.ebi.ac.uk/efo/efo_0008189,GCST004451,27989323,23,Interleukin-7 levels
http://www.ebi.ac.uk/efo/efo_0004810,GCST004446,27989323,29,Interleukin-6 levels
http://www.ebi.ac.uk/efo/efo_0008185,GCST004452,27989323,17,Interleukin-5 levels
http://www.ebi.ac.uk/efo/efo_0008184,GCST004453,27989323,24,Interleukin-4 levels
http://www.ebi.ac.uk/efo/efo_0008332,GCST004454,27989323,27,Interleukin-2 receptor antagonist levels
http://www.ebi.ac.uk/efo/efo_0008331,GCST004455,27989323,26,Interleukin-2 levels
http://www.ebi.ac.uk/efo/efo_0004754,GCST004447,27989323,22,Interleukin-1-receptor antagonist levels
http://www.ebi.ac.uk/efo/efo_0004812,GCST004448,27989323,23,Interleukin-1-beta levels
http://www.ebi.ac.uk/efo/efo_0008165,GCST004456,27989323,29,Interferon gamma levels
http://www.ebi.ac.uk/efo/efo_0006903,GCST004449,27989323,25,Hepatocyte growth factor levels
http://www.ebi.ac.uk/efo/efo_0008146,GCST004457,27989323,26,Growth-regulated protein alpha levels
http://www.ebi.ac.uk/efo/efo_0008142,GCST004458,27989323,20,Granulocyte-colony stimulating factor levels
http://www.ebi.ac.uk/efo/efo_0008130,GCST004459,27989323,28,Fibroblast growth factor basic levels
http://www.ebi.ac.uk/efo/efo_0008122,GCST004460,27989323,46,Eotaxin levels
http://www.ebi.ac.uk/efo/efo_0008082,GCST004420,27989323,46,CTACK levels
http://www.ebi.ac.uk/efo/efo_0004762,GCST004422,27989323,40,Vascular endothelial growth factor levels
http://www.ebi.ac.uk/efo/efo_0007922,GCST004031,27958378,12,QT interval (sulfonylurea treatment interaction)
http://www.ebi.ac.uk/efo/efo_0004682,GCST004031,27958378,12,QT interval (sulfonylurea treatment interaction)
http://www.ebi.ac.uk/efo/efo_0008035,GCST004421,27989323,26,beta-nerve growth factor levels
http://www.ebi.ac.uk/efo/efo_0007885,GCST004032,27958378,14,JT interval (sulfonylurea treatment interaction)
http://www.ebi.ac.uk/efo/efo_0007922,GCST004032,27958378,14,JT interval (sulfonylurea treatment interaction)
http://www.ebi.ac.uk/efo/efo_0007924,GCST003974,27941131,1,Tonsillectomy
http://www.ebi.ac.uk/efo/efo_0004240,GCST003878,27936112,8,Heroin dependence
http://www.ebi.ac.uk/efo/efo_0003761,GCST004024,28049566,2,Depressive symptom measurement or major depressive disorder
http://www.ebi.ac.uk/efo/efo_0007006,GCST004024,28049566,2,Depressive symptom measurement or major depressive disorder
http://www.ebi.ac.uk/efo/efo_1001999,GCST004025,27927641,25,Systemic juvenile idiopathic arthritis
http://www.ebi.ac.uk/efo/efo_0004752,GCST003879,27927781,6,Serum parathyroid hormone levels
http://www.ebi.ac.uk/efo/efo_0000692,GCST003880,27922604,9,Schizophrenia
http://www.ebi.ac.uk/efo/efo_0004766,GCST003965,27918534,1,Subcutaneous adipose tissue
http://www.ebi.ac.uk/efo/efo_0004340,GCST006554,27918534,0,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004767,GCST006554,27918534,0,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004340,GCST006553,27918534,0,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004767,GCST006553,27918534,0,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004767,GCST006551,27918534,0,Visceral adipose tissue/subcutaneous adipose tissue ratio
http://www.ebi.ac.uk/efo/efo_0004767,GCST006552,27918534,0,Visceral adipose tissue/subcutaneous adipose tissue ratio
http://www.ebi.ac.uk/efo/efo_0004765,GCST006548,27918534,0,Visceral adipose tissue attenuation (Hounslow unit scale)
http://www.ebi.ac.uk/efo/efo_0004765,GCST006547,27918534,1,Visceral adipose tissue attenuation (Hounslow unit scale)
http://www.ebi.ac.uk/efo/efo_0007890,GCST006546,27918534,0,Pericardial fat
http://www.ebi.ac.uk/efo/efo_0007890,GCST006545,27918534,0,Pericardial fat
http://www.ebi.ac.uk/efo/efo_0004766,GCST006549,27918534,2,Subcutaneous adipose tissue attenuation (Hounsfield unit scale)
http://www.ebi.ac.uk/efo/efo_0004766,GCST006550,27918534,0,Subcutaneous adipose tissue attenuation (Hounsfield unit scale)
http://www.ebi.ac.uk/efo/efo_0007890,GCST006544,27918534,3,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004338,GCST006544,27918534,3,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004339,GCST006544,27918534,3,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0007890,GCST006543,27918534,1,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004338,GCST006543,27918534,1,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004339,GCST006543,27918534,1,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004765,GCST006542,27918534,1,Visceral adipose tissue
http://www.ebi.ac.uk/efo/efo_0004765,GCST006540,27918534,0,Visceral adipose tissue
http://www.ebi.ac.uk/efo/efo_0004766,GCST006538,27918534,0,Subcutaneous adipose tissue
http://www.ebi.ac.uk/efo/efo_0004766,GCST006537,27918534,1,Subcutaneous adipose tissue
http://www.ebi.ac.uk/efo/efo_0004765,GCST006533,27918534,2,Visceral adipose tissue adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004340,GCST006533,27918534,2,Visceral adipose tissue adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004765,GCST006534,27918534,1,Visceral adipose tissue adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004340,GCST006534,27918534,1,Visceral adipose tissue adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004340,GCST003973,27918534,4,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004767,GCST003973,27918534,4,Visceral adipose tissue/subcutaneous adipose tissue ratio adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004767,GCST003972,27918534,4,Visceral adipose tissue/subcutaneous adipose tissue ratio
http://www.ebi.ac.uk/efo/efo_0004765,GCST003969,27918534,0,Visceral adipose tissue attenuation (Hounslow unit scale)
http://www.ebi.ac.uk/efo/efo_0004766,GCST003970,27918534,0,Subcutaneous adipose tissue attenuation (Hounsfield unit scale)
http://www.ebi.ac.uk/efo/efo_0007890,GCST003971,27918534,2,Pericardial fat
http://www.ebi.ac.uk/efo/efo_0007914,GCST004016,27918536,0,Openness
http://www.ebi.ac.uk/efo/efo_0007660,GCST004017,27918536,2,Neuroticism
http://www.ebi.ac.uk/efo/efo_0004317,GCST004015,27918536,5,Extraversion
http://www.ebi.ac.uk/efo/efo_0007912,GCST004014,27918536,1,Conscientiousness
http://www.ebi.ac.uk/efo/efo_0004765,GCST003967,27918534,2,Visceral adipose tissue adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0004340,GCST003967,27918534,2,Visceral adipose tissue adjusted for BMI
http://www.ebi.ac.uk/efo/efo_0007890,GCST003968,27918534,5,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004338,GCST003968,27918534,5,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004339,GCST003968,27918534,5,Pericardial adipose tissue adjusted for height and weight
http://www.ebi.ac.uk/efo/efo_0004765,GCST003966,27918534,0,Visceral adipose tissue
http://www.ebi.ac.uk/efo/efo_0007915,GCST004013,27918536,0,Agreeableness
http://www.ebi.ac.uk/efo/efo_0007903,GCST003929,27915449,3,Urinary electrolytes (magnesium/calcium ratio)
http://www.ebi.ac.uk/efo/efo_0004591,GCST003975,27901618,0,Childhood onset asthma (traffic air pollution exposure interaction)
http://www.ebi.ac.uk/efo/efo_0007908,GCST003975,27901618,0,Childhood onset asthma (traffic air pollution exposure interaction)
http://www.ebi.ac.uk/efo/efo_0004214,GCST003877,27899403,12,Abdominal aortic aneurysm
http://www.ebi.ac.uk/efo/efo_0004274,GCST003924,27899376,5,Renal overload gout
http://www.ebi.ac.uk/efo/efo_0004274,GCST003925,27899376,11,Gout
http://www.ebi.ac.uk/efo/efo_0005134,GCST006078,27898682,3,Branched-chain amino acid levels (Valine)
http://www.ebi.ac.uk/efo/efo_0005134,GCST006076,27898682,2,Branched-chain amino acid levels (Leucine)
http://www.ebi.ac.uk/efo/efo_0005134,GCST006077,27898682,5,Branched-chain amino acid levels (Isoleucine)
http://www.ebi.ac.uk/efo/efo_0004274,GCST003926,27899376,8,Renal underexcretion gout
http://www.ebi.ac.uk/efo/efo_0007878,GCST004026,27911795,3,Alcohol consumption
http://www.ebi.ac.uk/efo/efo_0007878,GCST004027,27911795,2,Alcohol consumption (heavy vs. light/non-drinkers)
http://www.ebi.ac.uk/efo/efo_0006794,GCST004000,28031287,65,Cerebrospinal fluid biomarker levels
http://www.ebi.ac.uk/efo/efo_0007991,GCST004600,27863252,198,Eosinophil percentage of white cells
http://www.ebi.ac.uk/efo/efo_0004305,GCST004601,27863252,212,Red blood cell count
http://www.ebi.ac.uk/efo/efo_0004584,GCST004599,27863252,294,Mean platelet volume
http://www.ebi.ac.uk/efo/efo_0007995,GCST004634,27863252,62,Basophil percentage of granulocytes
http://www.ebi.ac.uk/efo/efo_0007990,GCST004633,27863252,135,Neutrophil percentage of white cells
http://www.ebi.ac.uk/efo/efo_0007993,GCST004632,27863252,147,Lymphocyte percentage of white cells
http://www.ebi.ac.uk/efo/efo_0007992,GCST004631,27863252,65,Basophil percentage of white cells
http://www.ebi.ac.uk/efo/efo_0004527,GCST004630,27863252,275,Mean corpuscular hemoglobin
http://www.ebi.ac.uk/efo/efo_0004833,GCST004629,27863252,152,Neutrophil count
http://www.ebi.ac.uk/efo/efo_0007986,GCST004628,27863252,152,Immature fraction of reticulocytes
http://www.ebi.ac.uk/efo/efo_0004587,GCST004627,27863252,188,Lymphocyte counts
http://www.ebi.ac.uk/efo/efo_0007988,GCST004626,27863252,164,Myeloid white cell count
http://www.ebi.ac.uk/efo/efo_0005091,GCST004625,27863252,248,Monocyte count
http://www.ebi.ac.uk/efo/efo_0009389,GCST004624,27863252,206,Sum eosinophil basophil counts
http://www.ebi.ac.uk/efo/efo_0007994,GCST004623,27863252,171,Neutrophil percentage of granulocytes
http://www.ebi.ac.uk/efo/efo_0007986,GCST004622,27863252,210,Reticulocyte count
http://www.ebi.ac.uk/efo/efo_0005192,GCST004621,27863252,212,Red cell distribution width
http://www.ebi.ac.uk/efo/efo_0009388,GCST004620,27863252,153,Sum basophil neutrophil counts
http://www.ebi.ac.uk/efo/efo_0007986,GCST004619,27863252,218,Reticulocyte fraction of red cells
http://www.ebi.ac.uk/efo/efo_0005090,GCST004618,27863252,80,White blood cell count (basophil)
http://www.ebi.ac.uk/efo/efo_0007996,GCST004617,27863252,184,Eosinophil percentage of granulocytes
http://www.ebi.ac.uk/efo/efo_0007984,GCST004616,27863252,206,Platelet distribution width
http://www.ebi.ac.uk/efo/efo_0004509,GCST004615,27863252,140,Hemoglobin concentration
http://www.ebi.ac.uk/efo/efo_0007986,GCST004612,27863252,209,High light scatter reticulocyte percentage of red cells
http://www.ebi.ac.uk/efo/efo_0007987,GCST004614,27863252,155,Granulocyte count
http://www.ebi.ac.uk/efo/efo_0009390,GCST004613,27863252,154,Sum neutrophil eosinophil counts
http://www.ebi.ac.uk/efo/efo_0007986,GCST004611,27863252,219,High light scatter reticulocyte count
http://www.ebi.ac.uk/efo/efo_0004308,GCST004610,27863252,180,White blood cell count
http://www.ebi.ac.uk/efo/efo_0007989,GCST004609,27863252,236,Monocyte percentage of white cells
http://www.ebi.ac.uk/efo/efo_0007997,GCST004608,27863252,220,Granulocyte percentage of myeloid white cells
http://www.ebi.ac.uk/efo/efo_0007985,GCST004607,27863252,272,Plateletcrit
http://www.ebi.ac.uk/efo/efo_0004842,GCST004606,27863252,209,Eosinophil counts
http://www.ebi.ac.uk/efo/efo_0004528,GCST004605,27863252,84,Mean corpuscular hemoglobin concentration
http://www.ebi.ac.uk/efo/efo_0004348,GCST004604,27863252,133,Hematocrit
http://www.ebi.ac.uk/efo/efo_0004309,GCST004603,27863252,287,Platelet count
http://www.ebi.ac.uk/efo/efo_0004526,GCST004602,27863252,306,Mean corpuscular volume
http://www.ebi.ac.uk/efo/efo_0005213,GCST003856,28171582,6,Central corneal thickness
http://www.ebi.ac.uk/efo/efo_0004504,GCST003943,27846281,7,Hepcidin levels
http://www.ebi.ac.uk/efo/efo_0007901,GCST003944,27846281,43,Hepcidin/ferritin ratio
http://www.ebi.ac.uk/efo/efo_0007902,GCST003945,27846281,13,Hepcidin/transferrin saturation ratio
http://www.ebi.ac.uk/efo/efo_0006336,GCST007094,27841878,237,Diastolic blood pressure
http://www.ebi.ac.uk/efo/efo_0006335,GCST007095,27841878,144,Systolic blood pressure
http://www.ebi.ac.uk/efo/efo_0005763,GCST007097,27841878,169,Pulse pressure
http://www.ebi.ac.uk/efo/efo_0006336,GCST007098,27841878,127,Diastolic blood pressure
http://www.ebi.ac.uk/efo/efo_0006335,GCST007099,27841878,260,Systolic blood pressure
http://www.ebi.ac.uk/efo/efo_0005763,GCST007096,27841878,257,Pulse pressure
http://www.ebi.ac.uk/efo/efo_0000692,GCST004040,27846195,63,Response to paliperidone in schizophrenia (positive Marder score)
http://www.ebi.ac.uk/efo/efo_0007925,GCST004040,27846195,63,Response to paliperidone in schizophrenia (positive Marder score)
http://www.ebi.ac.uk/efo/efo_0007927,GCST004040,27846195,63,Response to paliperidone in schizophrenia (positive Marder score)
http://www.ebi.ac.uk/efo/efo_0007886,GCST003923,27839851,2,"DDT metabolite (p,p'-DDE levels)"
http://www.ebi.ac.uk/efo/efo_0000692,GCST004039,27846195,30,Response to paliperidone in schizophrenia (CGI-S score)
http://www.ebi.ac.uk/efo/efo_0007925,GCST004039,27846195,30,Response to paliperidone in schizophrenia (CGI-S score)
http://www.ebi.ac.uk/efo/efo_0007927,GCST004039,27846195,30,Response to paliperidone in schizophrenia (CGI-S score)
http://www.ebi.ac.uk/efo/efo_0000692,GCST004043,27846195,26,Response to paliperidone in schizophrenia (Multivariate)
http://www.ebi.ac.uk/efo/efo_0007925,GCST004043,27846195,26,Response to paliperidone in schizophrenia (Multivariate)
http://www.ebi.ac.uk/efo/efo_0007927,GCST004043,27846195,26,Response to paliperidone in schizophrenia (Multivariate)
http://www.ebi.ac.uk/efo/efo_0000692,GCST004042,27846195,64,Response to paliperidone in schizophrenia (PANSS score)
http://www.ebi.ac.uk/efo/efo_0007925,GCST004042,27846195,64,Response to paliperidone in schizophrenia (PANSS score)
